,name,symbol,currentPrice,r,s,m,v,PE,revenueGrowth,operatingCashflow,freeCashflow,marketValue
0,華東,8110.TW,13.1,8.756576095263669e-06,11.827972987540958,-1.764073938112867e-05,0.022263571745760623,29.566310519623286,-0.282,2993404928,2080677632,6756194000.0
0,至上,8112.TW,53.8,0.00042692573108791176,24.145320014758333,0.0003987614834539576,0.01976443052490176,9.151641210237402,-0.162,12717078528,12792146944,26657684800.0
0,振樺電,8114.TW,106.5,0.00018456418016876065,95.77879242751189,0.00014809594565231443,0.01797556695096461,13.507020676649294,-0.127,2051532032,1692116992,8042432700.0
0,福懋科,8131.TW,38.9,-9.780660353219244e-05,31.37844007324927,-9.56796299681334e-05,0.016839614656193703,10.140914321442894,-0.303,3133890048,2114529920,17202436422.399998
0,南茂,8150.TW,39.45,1.9332371512107204e-05,36.74063450752612,-2.7698145677001076e-06,0.0198072257596444,7.936646644288727,-0.205,6448638976,1342743168,28689618000.000004
0,達方,8163.TW,42.6,-0.00014586826526365052,33.619184562576955,-0.0001396047650506078,0.023063901694791614,9.557399248944723,-0.112,2316139008,1047648256,11928000000.0
0,無敵,8201.TW,15.0,-0.0003791305981079075,21.401525879101726,-0.00038523369511217134,0.02326226849044416,-16.23852973648864,-0.117,-73083000,-61318124,935494500.0
0,勤誠,8210.TW,181.5,0.0006365544275647555,51.08060269494202,0.0006572866148196959,0.020429037227671643,7.1934082378951585,-0.096,2033620992,1456701312,21890170500.0
0,志超,8213.TW,42.8,-0.00011910546657373531,38.32723658440052,-0.00010175906389823211,0.01646404222787661,9.839184192482783,-0.174,4137570048,1125073664,11314265600.0
0,明基材,8215.TW,34.1,9.537534379655939e-05,21.530695286968516,7.868736490101602e-05,0.025302067128808437,7.5366808549204665,0.127,624022016,-339970112,10935017772.800001
0,寶一,8222.TW,45.1,0.00041595825154057913,21.69111429784797,0.0003896274783464242,0.021911969565857246,25.95997588245637,0.421,13595000,-86593872,3092687400.0
0,菱光,8249.TW,28.7,-2.112540700328898e-05,24.816596110010263,1.6492661893921004e-05,0.02003259573579718,7.63674339965837,-0.164,699864000,364920512,4103324870.4
0,富鼎,8261.TW,88.1,4.190405434556044e-05,50.323496242976056,3.5645981366929596e-05,0.027294517503301568,15.540221890739192,-0.382,114841000,493810752,10386197100.0
0,宇瞻,8271.TW,59.1,0.0003439239538153422,33.057052722018014,0.00029978389797685246,0.021862259333413542,8.147608119061987,-0.221,1606118016,1887431552,7250860800.0
0,日友,8341.TW,108.0,0.00027986634512821814,174.5633933063614,0.0002866889768678749,0.017384953851163055,37.91367339326534,-0.151,1097661952,-749302848,14040000000.0
0,建新國際,8367.TW,38.7,0.00017219567443002465,33.00982617934294,0.00018634940890133463,0.020162484401843248,10.114050151096244,-0.078,1032380032,-707581632,3395305800.0000005
0,羅昇,8374.TW,28.55,0.00014088080639677763,25.722979261369154,0.00013478257215095805,0.02282464983248812,-2575.2443443341836,-0.245,345900992,594464896,3204737500.0
0,可寧衛,8422.TW,176.0,9.859883180117172e-06,178.3221262401642,2.1945764992807017e-05,0.011968987781645705,15.415337659684123,-0.019,994227008,713516032,19205648000.0
0,昶昕,8438.TW,24.3,-0.00015113674635579706,27.145067374027306,-0.00013865923337662552,0.014933869793685769,39.85900883247448,-0.237,222448000,65865124,1699614900.0
0,阿瘦,8443.TW,11.8,-0.0005815524407935118,21.340300188367614,-0.0005846760629650878,0.012702853961955224,-11.388945425327021,0.05,187016000,180718128,788240000.0
0,富邦媒,8454.TW,505.0,0.0006888690281194429,334.76126841134635,0.0006837057326284868,0.0212844409385648,23.044817380649746,0.043,3830644992,-323703616,121371700000.0
0,柏文,8462.TW,113.0,0.0005771288331703124,109.33896525243054,0.0005980203755348492,0.018938521134762482,844.002426786965,0.273,1264265984,540768512,8969420200.0
0,潤泰材,8463.TW,23.75,-0.0002494627231284799,28.02722589156105,-0.00024650022582857245,0.019463283748397436,29.426770751249414,0.374,194831008,-130388872,3562500000.0
0,億豐,8464.TW,296.5,0.0005493365494130703,174.55626011107307,0.00056741561249051,0.01427098433366279,9.375366790500902,-0.19,7103503872,5211336704,86880430000.0
0,山林水,8473.TW,26.75,-0.00036950084755573413,45.98677238737493,-0.0003474341442224412,0.011818636625397616,-15.865084122635444,-0.046,209464992,-361916000,3932357000.0
0,東哥遊艇,8478.TW,377.5,0.0005019733871746825,130.02503592761946,0.0005135716839980005,0.028148938579646527,5.951789823100863,-0.103,1697188992,1386867456,33209430000.0
0,政伸,8481.TW,52.0,-0.0001501556377910164,58.29237950566804,-0.00015181574271697372,0.012414023211509674,21.558876402725048,-0.371,292504992,54773376,3463298800.0
0,台汽電,8926.TW,39.05,0.0003048446290812859,18.065436623683198,0.00032581334052958217,0.013328405082620738,6.916356443415076,0.52,1260002944,-635556224,28517511475.199997
0,新天地,8940.TW,23.25,4.04014324760407e-05,18.955147042636522,4.212695873835374e-05,0.018620113810618417,16.070793880310667,1.843,323017984,42826752,1569165750.0
0,高力,8996.TW,232.0,0.0007705500855866744,56.19647917969973,0.0007998313499610936,0.025154319794994523,10.132150992509228,1.017,-136902000,-612521600,20737110272.0
0,台火,9902.TW,11.75,-0.0003155453535385267,13.592569254831188,-0.0002909093407395719,0.02451788131140746,103.84735885780549,-0.239,-84190000,-92158128,1151668072.0
0,寶成,9904.TW,29.25,0.00013028583250680986,27.158509686445488,0.00012746988367388432,0.018972358927122113,10.786963952002402,-0.077,40820617216,29031837696,86193604224.0
0,大華,9905.TW,23.8,7.094557442285225e-05,22.598665159192613,8.333103535829445e-05,0.015104212207583236,15.924590001650415,0.004,1248502016,596895488,7259000000.0
0,欣巴巴,9906.TW,50.2,8.339137911862663e-05,16.3100948406447,0.0001279194380743554,0.036477833449904774,2.790099467044996,1.015,2007947008,2244153344,4183868800.0
0,統一實,9907.TW,15.8,7.40012591045212e-05,13.088548970621874,0.00010433108256086104,0.019849656176720343,14.886156424405321,-0.184,6662575104,5910309888,24950411494.4
0,大台北,9908.TW,32.9,0.00017324038209604278,20.289714180080612,0.00019008119676301388,0.01135816336925993,9.632590274988539,-0.002,1031379968,330333248,16478458236.8
0,豐泰,9910.TW,180.0,0.0005484583907625912,57.74743288895711,0.0005640433091590349,0.018757397397412796,8.597864165896352,-0.166,10244748288,6447701504,177746941440.0
0,櫻花,9911.TW,64.3,0.00019065098245328967,26.52533427663538,0.00024806054097617573,0.021700227009343084,6.318393065731179,-0.052,933156992,421551360,14069354400.0
0,偉聯,9912.TW,10.05,-0.0004515164213822523,27.22994283993984,-0.0004368846850869086,0.025383482152407034,-73.05239118331178,-0.236,55801000,60532000,527846100.00000006
0,美利達,9914.TW,175.0,0.00040118148913450077,102.36350668682982,0.00045673747760950644,0.02317717707880907,12.53100406302138,-0.153,-3023515904,-4809967104,52322200000.0
0,中保科,9917.TW,114.5,0.00018148092630756015,63.28729788772061,0.00016803660865154942,0.012561197189761267,10.894088722484684,0.126,3176570880,1637264256,50689952416.0
0,欣天然,9918.TW,40.8,0.00023234187988866326,23.596804340406397,0.000242140593588131,0.012477646023644706,14.33115049945115,0.022,367220992,170191872,7262766873.599999
0,康那香,9919.TW,18.5,7.11916982416337e-05,15.571994110661693,7.06761628248283e-05,0.019537572473837965,-6.2832266159678145,0.064,-119606000,-150050368,3614215648.0
0,巨大,9921.TW,170.0,0.0004192902537386676,131.4701469766059,0.00043297664885649854,0.020257298567724312,12.474713105725414,-0.012,6100617216,297835488,66651048640.0
0,福興,9924.TW,43.5,0.00015906562979216832,30.140980291179105,0.00016870036398661015,0.016086217473476223,7.0195404423133825,-0.149,1330684032,438041504,8197662000.0
0,新保,9925.TW,40.05,0.00013538855326795582,28.001073895510203,0.00013403515597352762,0.010779579791069707,11.490427302732098,0.057,1724199936,596716992,15387450940.8
0,新海,9926.TW,55.2,0.00033224984565443527,26.744573026238722,0.00034008739119956,0.012348734969151051,9.824771409145448,-0.009,1064086016,611069120,9908620800.0
0,泰銘,9927.TW,58.1,0.0002916304724149946,35.80621937254937,0.0003046742691609134,0.018273476414644198,7.61835847003381,-0.082,2086738944,1214157440,9721234364.800001
0,中視,9928.TW,29.2,-0.0005410086499577042,105.14060050922751,-0.0005312517220990823,0.02375572308248187,-473.0668375148838,0.106,72308000,13303250,1773158320.0
0,秋雨,9929.TW,16.45,-0.0001455542841322513,18.269407073895916,-0.00014252438760339807,0.023070012578339374,56.981668154664,0.273,72207000,123639504,1666056000.0
0,中聯資源,9930.TW,56.2,0.0003060549242106964,35.893009710892414,0.00031663708189757855,0.011895125547612864,11.716815087858917,0.07,1874269952,1301004288,13967948000.0
0,欣高,9931.TW,39.05,0.00023400942659351767,19.84589283413124,0.0002473478935566953,0.014994226971423998,14.009435919131562,-0.05,336049984,-254576128,4700409450.0
0,中鼎,9933.TW,39.25,0.00013786464790891125,33.32934373461894,0.00017012424597806584,0.018541112334335724,16.19822535092638,0.066,2961106944,2913429504,31414207872.0
0,成霖,9934.TW,14.25,7.978672470057932e-05,18.265548916278966,9.924238056556037e-05,0.019865342675430085,16.46416829006105,-0.1,1144839936,339377984,5819899728.0
0,慶豐富,9935.TW,17.3,9.243206174855721e-05,15.421851386667546,9.293198021890383e-05,0.02197046525321118,21.141977800159168,-0.35,113990000,-125577376,2990114838.4
0,全國,9937.TW,67.6,0.00017206467891371673,32.758546263801776,0.00023772125057039756,0.013566035909385266,13.854644814519803,0.043,1385686016,727213888,20891307340.8
0,百和,9938.TW,59.8,0.00034303628936782816,41.87561276366278,0.0003669085788541527,0.022689170866559298,17.778652153944712,-0.462,1925745024,-940307776,17818247200.0
0,宏全,9939.TW,102.0,0.00035277519756019146,47.55873957676202,0.00036159548975744324,0.01780976818647117,6.244990494840524,0.098,4754144256,37673000,29354170368.0
0,信義,9940.TW,28.55,0.0001555223103980545,22.79223747855713,0.00017436523243546403,0.019005431063738736,11.643534770801272,0.06,2581713920,-549590656,21036981164.8
0,裕融,9941.TW,182.0,0.000443570319011582,42.3454389052412,0.00046701701078717017,0.013521991955295536,3.718909280412532,0.158,-25364209664,-15180550144,99776954368.0
0,茂順,9942.TW,126.0,0.0003518532924635396,61.167923974400395,0.0003306543748501278,0.014231966978962883,5.833032360345905,0.342,780438976,411208000,10478323296.0
0,好樂迪,9943.TW,86.6,0.00018652176741594602,49.913729020720425,0.00016940052037318668,0.015598634650404805,6.9554532214618305,0.731,996248000,937848512,10839895200.0
0,新麗,9944.TW,19.6,2.39870307158608e-05,21.884723542113683,3.0282688579091335e-05,0.018023155525263568,5.948361677810476,-0.216,158948000,97665872,2075796800.0000002
0,潤泰新,9945.TW,33.35,0.00039450930493589275,16.886045414908818,0.00042236763207512004,0.022296998407391796,10.652345786715342,-0.08,6932703232,-374453376,94530911168.0
0,三發地產,9946.TW,17.2,0.00021383644480364015,12.382948128372067,0.00017564520864715922,0.0194475077083159,28.846900543579515,-0.698,-239878000,-247983376,5616728524.8
0,佳龍,9955.TW,26.65,-0.0002655572268760586,26.00363160710429,-0.00025615875305200767,0.020791185574347677,-28.154360895021377,0.226,90928000,53542000,2750493200.0
0,世紀鋼,9958.TW,173.0,0.0005956104553192752,40.78045382012105,0.0006258266040126242,0.020651589769138997,32.682286634695316,0.849,-840806976,-8129035776,40360379616.0
0,雲豹能源-創,6869.TW,82.5,7.965776485335178e-05,84.12920395960263,-0.00010327351147206044,0.021277151054644682,11.150546998742442,0.648,816961024,-368833376,9587242500.0
0,泓德能源-創,6873.TW,110.0,0.0006458823352124362,101.63360463881092,0.0008046224319870612,0.019433585628376764,12.31128400563901,1.581,212112000,-738766848,11000000000.0
0,富邦上証,6205.TW,65.9,5.9806639232533974e-05,33.45953126891471,7.64060699386894e-05,0.02012522278494098,9.824666523490986,-0.393,280020000,133120000,5274306500.0
0,元大上證50,6206.TW,65.0,0.00029820718621434027,65.30065068968175,0.00030311563736882077,0.017376885330232846,15.424953377144737,-0.44,1451561984,1486098816,9299030000.0
0,美德醫療-DR,9103.TW,5.95,8.875105775992006e-05,5.798516067830066,9.378673608951692e-05,0.026370103862039293,-3.2785135584412757,-0.16,2778000,-9995500,3242220307.2000003
0,泰金寶-DR,9105.TW,3.21,-0.000383869799604252,5.073256369449492,-0.0003848934094653423,0.0217752720082356,29.628363384381142,-0.006,11647238144,4239069440,19842936821.76
0,越南控-DR,9110.TW,7.15,-0.00017477037868470643,5.371463742980099,-0.00018584205237925678,0.019630078190780005,59.48515335326797,-0.052,-4360069,-6853905,6489912000.0
0,巨騰-DR,9136.TW,6.29,-0.0005085185196816981,12.581997018060276,-0.0005149964212001543,0.020946623157335104,12.500570738358107,-0.269,1670091008,893812864,7548062799.36
